date,market,brand,model,sales
2019-08,수입,BMW,4 Series,136
2019-08,수입,볼보,XC90,134
2019-08,수입,BMW,2 Series Active Tourer,131
2019-08,수입,토요타,Camry,131
2019-08,수입,지프,Grand Cherokee,130
2019-08,수입,토요타,Prius,130
2019-08,수입,볼보,S90,120
2019-08,수입,아우디,A5,114
2019-08,수입,BMW,X5,110
2019-08,수입,BMW,X4,109
2019-08,수입,랜드로버,Discovery,106
2019-08,수입,볼보,V60 Cross Country,106
2019-08,국산,기아,K3 GT,102
2019-08,수입,링컨,MKZ,101
2019-08,국산,기아,K5 하이브리드,94
2019-08,수입,토요타,Avalon,92
2019-08,수입,혼다,Accord,92
2019-08,국산,현대,벨로스터,91
2019-08,수입,아우디,Q7,91
2019-08,국산,기아,버스 (기아),88
2019-08,수입,링컨,Nautilus,85
2019-08,수입,랜드로버,Range Rover Evoque,84
2019-08,수입,BMW,1 Series,83
2019-08,수입,푸조,5008,83
2019-08,수입,BMW,X6,80
2019-08,수입,포르쉐,Panamera,80
2019-08,수입,BMW,X7,77
2019-08,국산,현대,벨로스터 N,70
2019-08,수입,BMW,X2,68
2019-08,수입,랜드로버,Range Rover Sport,67
2019-08,국산,쉐보레,임팔라,66
2019-08,수입,렉서스,UX,66
2019-08,수입,재규어,F-Pace,66
2019-08,국산,르노코리아,SM3 Z.E.,64
2019-08,수입,랜드로버,Range Rover,63
2019-08,수입,캐딜락,XT5,61
2019-08,수입,링컨,Continental,59
2019-08,수입,벤츠,Maybach S-Class,59
2019-08,수입,포드,Mustang,59
2019-08,수입,볼보,V40 Cross Country,58
2019-08,수입,마세라티,Levante,57
2019-08,수입,재규어,E-Pace,56
2019-08,수입,푸조,508,56
2019-08,수입,재규어,XE,55
2019-08,수입,랜드로버,Range Rover Velar,54
2019-08,수입,볼보,V90 Cross Country,53
2019-08,수입,포드,Explorer,53
2019-08,국산,현대,쏠라티,51
2019-08,수입,지프,Compass,49
2019-08,수입,마세라티,Ghibli,45
2019-08,수입,벤츠,G-Class,45
2019-08,수입,캐딜락,Escalade,41
2019-08,수입,렉서스,NX,39
2019-08,수입,재규어,XJ,37
2019-08,수입,BMW,i3,35
2019-08,수입,렉서스,RX,33
2019-08,수입,캐딜락,CT6,33
2019-08,수입,재규어,XF,32
2019-08,수입,미니,Convertible,31
2019-08,수입,푸조,2008,31
2019-08,수입,BMW,Z4,29
2019-08,수입,포르쉐,718 Boxster,25
2019-08,수입,닛산,New  Leaf,24
2019-08,수입,시트로엥,Grand C4 Spacetourer,23
2019-08,수입,인피니티,Q30,23
2019-08,수입,인피니티,QX50,23
2019-08,국산,르노코리아,트위지,22
2019-08,수입,마세라티,Quattroporte,20
2019-08,수입,BMW,M5,19
2019-08,수입,람보르기니,Urus,18
2019-08,수입,링컨,MKC,18
2019-08,수입,시트로엥,C4 Cactus,18
2019-08,수입,닛산,Altima,17
2019-08,수입,닛산,The New X-Trail,17
2019-08,수입,벤츠,AMG GT,17
2019-08,수입,시트로엥,C3 Aircross,17
2019-08,수입,혼다,Odyssey,17
2019-08,수입,테슬라,Model X,16
2019-08,수입,BMW,M4,15
2019-08,수입,벤츠,CLA-Class,15
2019-08,수입,혼다,CR-V Turbo,15
2019-08,수입,렉서스,LS,14
2019-08,수입,푸조,308,14
2019-08,수입,DS,DS7 Crossback,13
2019-08,국산,쉐보레,카마로,12
2019-08,수입,BMW,M2,12
2019-08,수입,벤츠,SLC-Class,12
2019-08,수입,캐딜락,CTS,12
2019-08,수입,테슬라,Model S,12
2019-08,수입,혼다,Pilot,10
2019-08,수입,시트로엥,C5 Aircross,9
2019-08,수입,재규어,F-Type,9
2019-08,수입,렉서스,CT,8
2019-08,수입,인피니티,QX60,8
2019-08,수입,캐딜락,ATS,8
2019-08,수입,토요타,Sienna,8
2019-08,수입,벤츠,GLS-Class,7
2019-08,수입,토요타,Prius C,6
2019-08,수입,포르쉐,718 Cayman,5
2019-08,수입,롤스로이스,Ghost Series II,4
2019-08,수입,혼다,Civic Sport,4
2019-08,수입,롤스로이스,Phantom,3
2019-08,수입,롤스로이스,Wraith,3
2019-08,국산,현대,i40,2
2019-08,수입,BMW,i8,2
2019-08,수입,람보르기니,Aventador,2
2019-08,수입,렉서스,RC,2
2019-08,수입,롤스로이스,Cullinan,2
2019-08,수입,롤스로이스,Dawn,2
2019-08,수입,마세라티,GranTurismo,2
2019-08,수입,볼보,S60,2
2019-08,수입,토요타,Prius Prime,2
2019-08,수입,람보르기니,Huracan,1
2019-08,수입,렉서스,IS,1
2019-08,수입,링컨,MKX,1
2019-08,수입,인피니티,Q50,1
2019-08,수입,인피니티,Q60,1
2019-08,수입,인피니티,QX30,1
2019-08,수입,재규어,I-Pace,1
2019-08,수입,푸조,508 SW,1
2019-09,국산,현대,싼타페,7813
2019-09,국산,기아,K7,6176
2019-09,국산,기아,셀토스,6109
2019-09,국산,현대,쏘나타,5357
2019-09,국산,현대,포터2,5094
2019-09,국산,현대,아반떼,4900
2019-09,국산,기아,모닝,4333
2019-09,수입,벤츠,E-Class,4103
2019-09,국산,르노코리아,QM6,4048
2019-09,국산,기아,카니발,3854
2019-09,국산,기아,쏘렌토,3743
2019-09,국산,현대,베뉴,3690
2019-09,국산,현대,그랜저,3653
2019-09,국산,현대,코나,3636
2019-09,국산,기아,봉고 3,3426
2019-09,국산,기아,K3,3156
2019-09,국산,쉐보레,스파크,2743
2019-09,국산,기아,K5,2493
2019-09,수입,BMW,5 Series,2479
2019-09,국산,현대,팰리세이드,2241
2019-09,국산,현대,그랜드 스타렉스,2163
2019-09,국산,KGM,티볼리,2125
2019-09,국산,기아,레이,1968
2019-09,국산,현대,버스/트럭 (현대),1826
2019-09,국산,현대,쏘나타 뉴 라이즈,1799
2019-09,국산,기아,모하비,1754
2019-09,국산,기아,스포티지,1745
2019-09,국산,KGM,렉스턴 스포츠,1651
2019-09,국산,현대,투싼,1620
2019-09,국산,KGM,코란도,1619
2019-09,수입,아우디,Q7,1513
2019-09,국산,제네시스,G80,1496
2019-09,국산,기아,니로,1414
2019-09,국산,현대,그랜저 hybrid,1161
2019-09,국산,제네시스,G70,1150
2019-09,국산,KGM,렉스턴 스포츠 칸,1047
2019-09,국산,르노코리아,SM6,979
2019-09,국산,제네시스,G90,933
2019-09,국산,쉐보레,트랙스,871
2019-09,국산,르노코리아,뉴 QM3,855
2019-09,국산,KGM,G4 렉스턴,833
2019-09,수입,벤츠,C-Class,706
2019-09,국산,기아,K9,700
2019-09,수입,벤츠,GLC-Class,684
2019-09,국산,현대,아이오닉,624
2019-09,국산,쉐보레,말리부,602
2019-09,국산,르노코리아,클리오,558
2019-09,수입,벤츠,CLS-Class,511
2019-09,국산,르노코리아,마스터,506
2019-09,수입,아우디,A5,483
2019-09,국산,현대,넥쏘,454
2019-09,수입,벤츠,S-Class,429
2019-09,수입,미니,Hatch,423
2019-09,수입,벤츠,GLE-Class,419
2019-09,수입,지프,Compass,417
2019-09,국산,기아,스토닉,406
2019-09,수입,BMW,3 Series,404
2019-09,수입,볼보,S60,403
2019-09,수입,벤츠,A-Class,336
2019-09,수입,미니,Countryman,312
2019-09,수입,렉서스,ES,282
2019-09,국산,쉐보레,다마스,273
2019-09,국산,르노코리아,SM5 노바,270
2019-09,국산,기아,스팅어,264
2019-09,수입,미니,Clubman,260
2019-09,국산,르노코리아,SM7 노바,258
2019-09,국산,쉐보레,라보,255
2019-09,수입,BMW,X3,232
2019-09,국산,현대,엑센트,215
2019-09,수입,BMW,X5,202
2019-09,국산,르노코리아,SM3 Z.E.,187
2019-09,수입,토요타,RAV4,183
2019-09,국산,쉐보레,볼트 EV,179
2019-09,국산,기아,쏘울,176
2019-09,수입,폭스바겐,Arteon,174
2019-09,수입,벤츠,GLA-Class,172
2019-09,수입,BMW,X4,168
2019-09,국산,르노코리아,SM3 네오,155
2019-09,수입,벤츠,G-Class,153
2019-09,수입,지프,Wrangler,152
2019-09,국산,쉐보레,이쿼녹스,147
2019-09,수입,BMW,4 Series,147
2019-09,수입,재규어,XE,146
2019-09,수입,볼보,S90,139
2019-09,수입,포드,Mustang,139
2019-09,수입,포르쉐,Cayenne,135
2019-09,수입,푸조,3008,135
2019-09,수입,지프,Cherokee,132
2019-09,수입,BMW,7 Series,129
2019-09,수입,BMW,6 Series,127
2019-09,수입,지프,Grand Cherokee,117
2019-09,수입,볼보,XC40,116
2019-09,수입,지프,Renegade,110
2019-09,수입,테슬라,Model X,110
2019-09,국산,현대,i30,109
2019-09,수입,링컨,Nautilus,109
2019-09,수입,볼보,V60 Cross Country,108
2019-09,수입,랜드로버,Discovery,107
2019-09,국산,기아,K5 하이브리드,106
2019-09,수입,BMW,X2,100
2019-09,국산,기아,버스 (기아),99
2019-09,수입,랜드로버,Range Rover Evoque,96
2019-09,수입,벤츠,Maybach S-Class,91
2019-09,수입,랜드로버,Discovery Sport,88
2019-09,수입,렉서스,RX,87
2019-09,국산,기아,K3 GT,83
2019-09,수입,링컨,MKZ,78
2019-09,수입,혼다,Accord,78
2019-09,수입,푸조,5008,77
2019-09,수입,랜드로버,Range Rover Sport,76
2019-09,수입,토요타,Prius,76
2019-09,국산,현대,쏠라티,74
2019-09,수입,토요타,Camry,74
2019-09,국산,현대,벨로스터,73
2019-09,수입,테슬라,Model S,71
2019-09,수입,볼보,XC60,67
2019-09,수입,볼보,XC90,66
2019-09,수입,랜드로버,Range Rover,65
2019-09,수입,마세라티,Levante,64
2019-09,국산,쉐보레,임팔라,63
2019-09,수입,BMW,X7,63
2019-09,수입,벤츠,AMG GT,63
2019-09,수입,재규어,F-Pace,63
2019-09,수입,재규어,E-Pace,62
2019-09,수입,랜드로버,Range Rover Velar,60
2019-09,수입,볼보,V90 Cross Country,59
2019-09,국산,현대,벨로스터 N,58
2019-09,수입,링컨,Continental,54
2019-09,수입,캐딜락,XT5,48
2019-09,수입,푸조,508,48
2019-09,수입,혼다,CR-V Turbo,48
2019-09,수입,렉서스,UX,44
2019-09,수입,렉서스,NX,40
2019-09,수입,마세라티,Ghibli,40
2019-09,수입,볼보,V40 Cross Country,38
2019-09,수입,벤츠,SLC-Class,37
2019-09,수입,미니,Convertible,36
2019-09,수입,캐딜락,Escalade,33
2019-09,수입,람보르기니,Urus,30
2019-09,수입,재규어,XF,30
2019-09,수입,캐딜락,CT6,30
2019-09,국산,쉐보레,콜로라도,28
2019-09,수입,BMW,i3,28
2019-09,수입,토요타,Avalon,27
2019-09,수입,혼다,Pilot,25
2019-09,수입,BMW,M2,24
2019-09,수입,BMW,Z4,24
2019-09,수입,BMW,1 Series,22
2019-09,수입,BMW,X1,19
2019-09,수입,BMW,X3 M,19
2019-09,수입,BMW,X6,19
2019-09,수입,닛산,The New X-Trail,19
2019-09,수입,캐딜락,CTS,19
2019-09,수입,포르쉐,Panamera,19
2019-09,수입,마세라티,Quattroporte,18
2019-09,수입,인피니티,Q30,18
2019-09,수입,푸조,2008,18
2019-09,수입,BMW,M5,17
2019-09,수입,재규어,XJ,15
2019-09,수입,BMW,M4,14
2019-09,수입,DS,DS7 Crossback,14
2019-09,수입,닛산,Altima,14
2019-09,수입,시트로엥,C3 Aircross,14
2019-09,수입,인피니티,QX50,14
2019-09,수입,시트로엥,Grand C4 Spacetourer,13
2019-09,수입,포르쉐,718 Boxster,13
2019-09,수입,링컨,MKC,12
2019-09,수입,푸조,308,12
2019-09,수입,혼다,Odyssey,12
2019-09,수입,테슬라,Model 3,11
2019-09,국산,쉐보레,카마로,10
2019-09,수입,토요타,Prius C,10
2019-09,수입,시트로엥,C4 Cactus,9
2019-09,수입,닛산,New  Leaf,8
2019-09,수입,인피니티,Q50,7
2019-09,수입,렉서스,IS,6
2019-09,수입,인피니티,QX30,6
2019-09,수입,BMW,X4 M,5
2019-09,수입,닛산,Maxima,5
2019-09,수입,롤스로이스,Cullinan,5
2019-09,수입,BMW,i8,4
2019-09,수입,렉서스,LS,4
2019-09,수입,롤스로이스,Ghost Series II,4
2019-09,수입,롤스로이스,Wraith,4
2019-09,수입,토요타,Sienna,4
2019-09,수입,포르쉐,718 Cayman,4
2019-09,수입,람보르기니,Aventador,3
2019-09,수입,렉서스,CT,3
2019-09,수입,렉서스,RC,3
2019-09,수입,마세라티,GranTurismo,3
2019-09,수입,시트로엥,C5 Aircross,3
2019-09,수입,인피니티,Q60,3
2019-09,수입,BMW,2 Series Active Tourer,2
2019-09,수입,벤츠,CLA-Class,2
2019-09,수입,캐딜락,ATS,2
2019-09,수입,혼다,Civic Sport,2
2019-09,국산,르노코리아,트위지,1
2019-09,수입,BMW,M3,1
2019-09,수입,람보르기니,Huracan,1
2019-09,수입,롤스로이스,Dawn,1
2019-09,수입,벤츠,GLS-Class,1
2019-09,수입,재규어,I-Pace,1
2019-09,수입,혼다,HR-V,1
2019-10,국산,현대,쏘나타,8244
2019-10,국산,현대,포터2,7041
2019-10,국산,현대,그랜저,6827
2019-10,국산,현대,싼타페,6676
2019-10,국산,현대,아반떼,6571
2019-10,국산,기아,K7,6518
2019-10,국산,기아,셀토스,5511
2019-10,국산,기아,봉고 3,5434
2019-10,국산,기아,카니발,4835
2019-10,국산,르노코리아,QM6,4772
2019-10,국산,기아,쏘렌토,4581
2019-10,국산,현대,코나,4421
2019-10,국산,기아,모닝,4257
2019-10,국산,현대,그랜드 스타렉스,3734
2019-10,수입,벤츠,E-Class,3293
2019-10,국산,현대,팰리세이드,3087
2019-10,국산,현대,그랜저 hybrid,3040
2019-10,국산,기아,K3,3031
2019-10,국산,쉐보레,스파크,2979
2019-10,국산,기아,K5,2804
2019-10,국산,현대,베뉴,2645
2019-10,국산,현대,투싼,2474
2019-10,국산,현대,쏘나타 뉴 라이즈,2444
2019-10,국산,기아,모하비,2283
2019-10,국산,기아,스포티지,2260
2019-10,국산,현대,버스/트럭 (현대),2218
2019-10,국산,KGM,티볼리,2149
2019-10,국산,기아,레이,2081
2019-10,국산,KGM,렉스턴 스포츠,1976
2019-10,국산,제네시스,G80,1786
2019-10,국산,KGM,코란도,1693
2019-10,국산,기아,니로,1610
2019-10,국산,르노코리아,SM6,1443
2019-10,수입,BMW,5 Series,1436
2019-10,수입,아우디,Q7,1394
2019-10,국산,KGM,렉스턴 스포츠 칸,1181
2019-10,국산,제네시스,G70,1164
2019-10,국산,KGM,G4 렉스턴,1046
2019-10,수입,벤츠,GLC-Class,993
2019-10,수입,벤츠,C-Class,987
2019-10,국산,쉐보레,트랙스,971
2019-10,수입,BMW,3 Series,942
2019-10,국산,제네시스,G90,935
2019-10,국산,기아,K9,800
2019-10,국산,르노코리아,클리오,724
2019-10,국산,쉐보레,말리부,723
2019-10,수입,혼다,Pilot,665
2019-10,수입,벤츠,S-Class,647
2019-10,국산,쉐보레,볼트 EV,640
2019-10,국산,현대,넥쏘,608
2019-10,수입,벤츠,CLS-Class,508
2019-10,수입,벤츠,GLE-Class,493
2019-10,국산,르노코리아,마스터,485
2019-10,수입,아우디,A6,478
2019-10,수입,폭스바겐,Arteon,458
2019-10,국산,현대,아이오닉,457
2019-10,수입,벤츠,A-Class,452
2019-10,수입,지프,Compass,428
2019-10,수입,미니,Hatch,386
2019-10,국산,기아,스토닉,381
2019-10,수입,BMW,X5,374
2019-10,수입,벤츠,AMG GT,365
2019-10,수입,지프,Renegade,346
2019-10,수입,BMW,4 Series,326
2019-10,국산,르노코리아,SM7 노바,290
2019-10,수입,볼보,S60,288
2019-10,수입,미니,Countryman,280
2019-10,국산,쉐보레,라보,273
2019-10,국산,쉐보레,다마스,271
2019-10,국산,기아,스팅어,267
2019-10,국산,현대,엑센트,249
2019-10,수입,렉서스,ES,242
2019-10,수입,지프,Grand Cherokee,237
2019-10,수입,BMW,X3,234
2019-10,수입,재규어,XF,230
2019-10,국산,르노코리아,SM5 노바,214
2019-10,수입,BMW,X4,211
2019-10,수입,랜드로버,Discovery,210
2019-10,수입,아우디,A3,205
2019-10,국산,기아,쏘울,198
2019-10,수입,BMW,7 Series,194
2019-10,수입,지프,Cherokee,191
2019-10,국산,르노코리아,뉴 QM3,180
2019-10,수입,볼보,XC60,168
2019-10,국산,르노코리아,SM3 네오,164
2019-10,수입,BMW,6 Series,163
2019-10,수입,지프,Wrangler,159
2019-10,수입,벤츠,G-Class,147
2019-10,수입,토요타,RAV4,146
2019-10,수입,폭스바겐,Tiguan,144
2019-10,국산,쉐보레,콜로라도,143
2019-10,국산,쉐보레,이쿼녹스,142
2019-10,국산,쉐보레,임팔라,135
2019-10,수입,링컨,Nautilus,135
2019-10,수입,아우디,A5,133
2019-10,수입,포르쉐,Cayenne,131
2019-10,수입,미니,Clubman,122
2019-10,수입,볼보,XC40,120
2019-10,수입,푸조,3008,120
2019-10,수입,푸조,5008,119
2019-10,수입,볼보,S90,118
2019-10,수입,포드,Mustang,112
2019-10,수입,볼보,XC90,108
2019-10,국산,기아,K3 GT,106
2019-10,국산,쉐보레,트래버스,104
2019-10,수입,토요타,Camry,100
2019-10,수입,볼보,V60 Cross Country,98
2019-10,국산,기아,버스 (기아),97
2019-10,수입,링컨,MKZ,95
2019-10,수입,토요타,Prius,95
2019-10,국산,기아,K5 하이브리드,89
2019-10,국산,르노코리아,트위지,87
2019-10,수입,렉서스,RX,87
2019-10,국산,현대,i30,82
2019-10,국산,현대,벨로스터 N,82
2019-10,국산,현대,쏠라티,82
2019-10,수입,혼다,Accord,77
2019-10,수입,BMW,X2,71
2019-10,수입,재규어,E-Pace,71
2019-10,수입,닛산,Altima,69
2019-10,수입,랜드로버,Range Rover Velar,64
2019-10,수입,미니,Convertible,64
2019-10,수입,벤츠,Maybach S-Class,59
2019-10,수입,인피니티,Q30,58
2019-10,수입,랜드로버,Range Rover Sport,56
2019-10,수입,링컨,Continental,56
2019-10,수입,재규어,F-Pace,55
2019-10,수입,렉서스,UX,53
2019-10,수입,BMW,X7,51
2019-10,수입,렉서스,NX,51
2019-10,수입,혼다,CR-V Turbo,51
2019-10,수입,랜드로버,Range Rover,49
2019-10,수입,랜드로버,Range Rover Evoque,48
2019-10,수입,마세라티,Levante,46
2019-10,수입,토요타,Avalon,46
2019-10,국산,현대,벨로스터,45
2019-10,수입,벤츠,GLA-Class,44
2019-10,수입,푸조,508,44
2019-10,국산,르노코리아,SM3 Z.E.,42
2019-10,수입,인피니티,Q50,41
2019-10,수입,볼보,V90 Cross Country,39
2019-10,수입,DS,DS7 Crossback,38
2019-10,수입,마세라티,Ghibli,38
2019-10,수입,인피니티,QX50,35
2019-10,수입,닛산,The New X-Trail,34
2019-10,수입,캐딜락,XT5,34
2019-10,수입,링컨,MKC,31
2019-10,수입,캐딜락,CT6,31
2019-10,수입,시트로엥,C3 Aircross,25
2019-10,수입,BMW,M2,24
2019-10,수입,시트로엥,Grand C4 Spacetourer,22
2019-10,수입,BMW,Z4,21
2019-10,수입,람보르기니,Urus,20
2019-10,수입,인피니티,QX30,20
2019-10,수입,벤츠,EQC,19
